,Area_Surveyed,date_surveyed,daily_co2_emmission_ppm_stationary
1126,Garrison,2022-05-21,517.1994180218987
1134,Garrison,2022-05-22,519.2161026153291
1142,Garrison,2022-05-23,522.2843518307303
1150,Garrison,2022-05-24,520.7249662815112
1158,Garrison,2022-05-25,529.0503363970579
1166,Garrison,2022-05-26,534.6017354779405
1174,Garrison,2022-05-27,535.2062248345583
1182,Garrison,2022-05-28,542.0489773841907
1190,Garrison,2022-05-29,541.0319841689335
1198,Garrison,2022-05-30,546.0049089182534
1206,Garrison,2022-05-31,552.9762762427773
1214,Garrison,2022-06-01,551.6291633699441
1222,Garrison,2022-06-02,550.9311343589609
1230,Garrison,2022-06-03,557.0954340512726
1238,Garrison,2022-06-04,562.3260438358908
1246,Garrison,2022-06-05,567.6864906851235
1254,Garrison,2022-06-06,568.4062834795865
1262,Garrison,2022-06-07,570.7121784357105
1270,Garrison,2022-06-08,571.2403049049973
1278,Garrison,2022-06-09,573.0380534334981
1286,Garrison,2022-06-10,574.7274874034487
1294,Garrison,2022-06-11,578.9446811824141
1302,Garrison,2022-06-12,581.2241768276899
1310,Garrison,2022-06-13,583.217533779383
1318,Garrison,2022-06-14,582.520863645568
1326,Garrison,2022-06-15,586.3263445518976
1334,Garrison,2022-06-16,590.6988611863284
1342,Garrison,2022-06-17,592.9653728304298
1350,Garrison,2022-06-18,595.6226909813008
1358,Garrison,2022-06-19,606.2796536869106
1366,Garrison,2022-06-20,616.0879275808375
1374,Garrison,2022-06-21,615.0873293065863
1382,Garrison,2022-06-22,618.7280605146104
1390,Garrison,2022-06-23,622.9180223602274
1398,Garrison,2022-06-24,622.2790156521592
1406,Garrison,2022-06-25,621.2558309565114
1414,Garrison,2022-06-26,623.373281669558
1422,Garrison,2022-06-27,630.0075171686906
1430,Garrison,2022-06-28,630.7779120180835
1438,Garrison,2022-06-29,637.6435884126585
1446,Garrison,2022-06-30,643.8761518888609
1454,Garrison,2022-07-01,644.4152063222026
1462,Garrison,2022-07-02,649.5104044255418
1470,Garrison,2022-07-03,650.5777130978793
1478,Garrison,2022-07-04,655.3638791685156
1486,Garrison,2022-07-05,664.617955417961
1494,Garrison,2022-07-06,660.3925887925727
1502,Garrison,2022-07-07,661.3419721548008
1510,Garrison,2022-07-08,662.4697405083605
1518,Garrison,2022-07-09,667.1872283558523
1526,Garrison,2022-07-10,672.2364898490965
1534,Garrison,2022-07-11,681.7354228943676
1542,Garrison,2022-07-12,681.0332060260573
1550,Garrison,2022-07-13,685.2260942182401
1558,Garrison,2022-07-14,683.7075259527682
1566,Garrison,2022-07-15,689.5564681669376
1574,Garrison,2022-07-16,693.6714577168564
1582,Garrison,2022-07-17,698.5653704017994
1590,Garrison,2022-07-18,696.3304092812596
1598,Garrison,2022-07-19,695.8435964968817
1606,Garrison,2022-07-20,699.9748975478171
1614,Garrison,2022-07-21,699.658038283472
1622,Garrison,2022-07-22,706.2287467984304
1630,Garrison,2022-07-23,705.8198627589014
1638,Garrison,2022-07-24,708.164313931231
1646,Garrison,2022-07-25,708.9682197518617
1654,Garrison,2022-07-26,710.3651638263032
1662,Garrison,2022-07-27,713.4851746784122
1670,Garrison,2022-07-28,713.0041322748887
1678,Garrison,2022-07-29,716.173712592422
1686,Garrison,2022-07-30,717.5193888146954
1694,Garrison,2022-07-31,720.2016321702868
1702,Garrison,2022-08-01,716.1480225192008
1710,Garrison,2022-08-02,717.1840957634405
1718,Garrison,2022-08-03,716.3272670344082
1726,Garrison,2022-08-04,720.9195569240857
1734,Garrison,2022-08-05,720.35097984686
1742,Garrison,2022-08-06,725.641185892802
1750,Garrison,2022-08-07,727.6589901249614
1758,Garrison,2022-08-08,732.639263087473
1766,Garrison,2022-08-09,728.0621741612312
1774,Garrison,2022-08-10,732.8322119128618
1782,Garrison,2022-08-11,737.3714783390034
1790,Garrison,2022-08-12,739.7828848373023
1798,Garrison,2022-08-13,738.7553893861116
1806,Garrison,2022-08-14,739.8843525702781
1814,Garrison,2022-08-15,740.3613367991946
1822,Garrison,2022-08-16,739.2978257594361
1830,Garrison,2022-08-17,739.9693080316052
1838,Garrison,2022-08-18,739.9772556221237
1846,Garrison,2022-08-19,737.4794689354866
1854,Garrison,2022-08-20,737.0145682548406
1862,Garrison,2022-08-21,737.9091477783884
1870,Garrison,2022-08-22,743.6718634448719
1878,Garrison,2022-08-23,746.0062344114103
1886,Garrison,2022-08-24,745.2522340879873
1894,Garrison,2022-08-25,746.4332038615912
1902,Garrison,2022-08-26,745.4792927031139
1910,Garrison,2022-08-27,740.1061448921797
1918,Garrison,2022-08-28,738.2995014245257
1926,Garrison,2022-08-29,744.261220997168
1934,Garrison,2022-08-30,749.6157646980175
1942,Garrison,2022-08-31,747.7545452886122
1950,Garrison,2022-09-01,751.7818817020286
1958,Garrison,2022-09-02,751.57224719142
1966,Garrison,2022-09-03,752.637263033994
1974,Garrison,2022-09-04,755.1725141237958
1982,Garrison,2022-09-05,753.246539886657
1990,Garrison,2022-09-06,759.10879792066
1998,Garrison,2022-09-07,754.858248544462
2006,Garrison,2022-09-08,757.8488739811233
2014,Garrison,2022-09-09,761.1348417867863
2022,Garrison,2022-09-10,766.5747592507504
2030,Garrison,2022-09-11,765.2851914755254
2038,Garrison,2022-09-12,761.7365240328679
2046,Garrison,2022-09-13,760.4153168230075
2054,Garrison,2022-09-14,759.5167517761054
2062,Garrison,2022-09-15,759.2567862432738
2070,Garrison,2022-09-16,756.7203203702918
2078,Garrison,2022-09-17,758.2617442592043
2086,Garrison,2022-09-18,762.866640981443
2094,Garrison,2022-09-19,762.1863486870101
2102,Garrison,2022-09-20,763.159924080907
2110,Garrison,2022-09-21,760.2892168566349
2118,Garrison,2022-09-22,757.2060217996443
2126,Garrison,2022-09-23,759.2823452597511
2134,Garrison,2022-09-24,756.7280416818257
2142,Garrison,2022-09-25,763.999399177278
2150,Garrison,2022-09-26,764.9012894240946
2158,Garrison,2022-09-27,761.0182125968662
2166,Garrison,2022-09-28,760.1309288178064
2174,Garrison,2022-09-29,767.6965601724644
2182,Garrison,2022-09-30,768.3929621207251
2190,Garrison,2022-10-01,767.6982034845075
2198,Garrison,2022-10-02,770.0984124391553
2206,Garrison,2022-10-03,768.9106187074087
2214,Garrison,2022-10-04,769.2592130951862
2222,Garrison,2022-10-05,768.7726091666303
2230,Garrison,2022-10-06,770.9623964166412
2238,Garrison,2022-10-07,769.5773274916489
2246,Garrison,2022-10-08,763.5864692441544
2254,Garrison,2022-10-09,767.4518884709081
2262,Garrison,2022-10-10,765.2084319296357
2270,Garrison,2022-10-11,766.927302350745
2278,Garrison,2022-10-12,764.9291216455215
2286,Garrison,2022-10-13,766.1659251518652
2294,Garrison,2022-10-14,771.1913676063057
2302,Garrison,2022-10-15,772.0843873244139
2310,Garrison,2022-10-16,769.0106211270897
2318,Garrison,2022-10-17,766.9851047889628
2326,Garrison,2022-10-18,769.255563352274
2334,Garrison,2022-10-19,774.0356243465918
2342,Garrison,2022-10-20,776.5448470426143
2350,Garrison,2022-10-21,772.9416529298301
2358,Garrison,2022-10-22,771.9642670508811
2366,Garrison,2022-10-23,770.8584469356167
2374,Garrison,2022-10-24,777.8071528549318
2382,Garrison,2022-10-25,773.0999269984522
2390,Garrison,2022-10-26,775.4206888989165
2398,Garrison,2022-10-27,781.2117122292416
2406,Garrison,2022-10-28,780.2816485604691
2414,Garrison,2022-10-29,778.8887639923283
2422,Garrison,2022-10-30,780.7300247946298
2430,Garrison,2022-10-31,780.3782073562409
2438,Garrison,2022-11-01,779.2330451493685
2446,Garrison,2022-11-02,779.2301516045579
2454,Garrison,2022-11-03,780.5294061231906
2462,Garrison,2022-11-04,777.7076042862334
2470,Garrison,2022-11-05,772.9928630003635
2478,Garrison,2022-11-06,774.1935341002545
2486,Garrison,2022-11-07,775.1426338701781
2494,Garrison,2022-11-08,769.8638837091246
2502,Garrison,2022-11-09,773.7411485963872
2510,Garrison,2022-11-10,776.888854017471
2518,Garrison,2022-11-11,776.2737478122297
2526,Garrison,2022-11-12,777.0942634685608
2534,Garrison,2022-11-13,779.0996844279925
2542,Garrison,2022-11-14,777.0683290995947
2550,Garrison,2022-11-15,776.7199303697163
2558,Garrison,2022-11-16,778.3674912588014
2566,Garrison,2022-11-17,777.700173881161
2574,Garrison,2022-11-18,780.8896017168128
2582,Garrison,2022-11-19,777.5130412017689
2590,Garrison,2022-11-20,780.7964388412382
2598,Garrison,2022-11-21,777.5109471888667
2606,Garrison,2022-11-22,779.4161130322067
2614,Garrison,2022-11-23,779.2273491225446
2622,Garrison,2022-11-24,777.7415843857813
2630,Garrison,2022-11-25,781.1644390700469
2638,Garrison,2022-11-26,783.4992973490329
2646,Garrison,2022-11-27,787.542668144323
2654,Garrison,2022-11-28,782.5645977010262
2662,Garrison,2022-11-29,779.0233383907183
2670,Garrison,2022-11-30,779.2409468735028
2678,Garrison,2022-12-01,780.976042811452
2686,Garrison,2022-12-02,780.9856599680164
2694,Garrison,2022-12-03,773.8859619776115
2702,Garrison,2022-12-04,775.386003384328
2710,Garrison,2022-12-05,774.8990123690296
2718,Garrison,2022-12-06,772.9043086583207
2726,Garrison,2022-12-07,775.9805060608245
2734,Garrison,2022-12-08,777.7025642425771
2742,Garrison,2022-12-09,775.2468049698039
2750,Garrison,2022-12-10,778.6767334788627
2758,Garrison,2022-12-11,776.1422034352039
2766,Garrison,2022-12-12,777.1377524046427
2774,Garrison,2022-12-13,774.3669066832499
2782,Garrison,2022-12-14,772.8831946782749
2790,Garrison,2022-12-15,780.5011562747924
2798,Garrison,2022-12-16,779.8957393923547
2806,Garrison,2022-12-17,778.8410175746483
2814,Garrison,2022-12-18,777.5290523022538
2822,Garrison,2022-12-19,779.6030266115777
2830,Garrison,2022-12-20,778.7857286281044
2838,Garrison,2022-12-21,778.0429200396732
2846,Garrison,2022-12-22,781.5269940277713
2854,Garrison,2022-12-23,783.4022358194399
2862,Garrison,2022-12-24,782.5027650736079
2870,Garrison,2022-12-25,783.7816755515255
2878,Garrison,2022-12-26,775.0633828860679
2886,Garrison,2022-12-27,781.7945480202475
2894,Garrison,2022-12-28,773.2733036141732
2902,Garrison,2022-12-29,778.2693825299212
2910,Garrison,2022-12-30,784.0276477709448
2918,Garrison,2022-12-31,778.7141534396612
7,Artillery,2022-01-01,460.7118
15,Artillery,2022-01-02,453.83762352941176
23,Artillery,2022-01-03,446.44459908675805
31,Artillery,2022-01-04,444.5288078957758
39,Artillery,2022-01-05,442.6196780786845
47,Artillery,2022-01-06,438.7740050714512
55,Artillery,2022-01-07,433.7878633378438
63,Artillery,2022-01-08,434.69909503020415
71,Artillery,2022-01-09,436.7768306477013
79,Artillery,2022-01-10,438.0519607219129
87,Artillery,2022-01-11,436.2722824509479
95,Artillery,2022-01-12,439.74022855366894
103,Artillery,2022-01-13,438.79488060484306
111,Artillery,2022-01-14,437.4531263363604
119,Artillery,2022-01-15,439.68253267919556
127,Artillery,2022-01-16,439.12476926415223
135,Artillery,2022-01-17,439.1335890023088
143,Artillery,2022-01-18,439.7283808687794
151,Artillery,2022-01-19,440.57940668355184
159,Artillery,2022-01-20,435.3991612432497
167,Artillery,2022-01-21,441.93940589687617
175,Artillery,2022-01-22,439.50443209663166
183,Artillery,2022-01-23,439.9414020608476
191,Artillery,2022-01-24,441.8575085326306
199,Artillery,2022-01-25,441.3271548487731
207,Artillery,2022-01-26,441.19737621119714
215,Artillery,2022-01-27,443.08654748974556
223,Artillery,2022-01-28,444.9062069447069
231,Artillery,2022-01-29,447.0044424224998
239,Artillery,2022-01-30,445.36411272380064
247,Artillery,2022-01-31,441.8774838962409
255,Artillery,2022-02-01,445.73415132147096
263,Artillery,2022-02-02,446.4311313133776
271,Artillery,2022-02-03,444.8932235966758
279,Artillery,2022-02-04,450.6296582483598
287,Artillery,2022-02-05,452.0485245363034
295,Artillery,2022-02-06,452.30729765575
303,Artillery,2022-02-07,453.55901998544806
311,Artillery,2022-02-08,453.35786380685335
319,Artillery,2022-02-09,451.4452834470946
327,Artillery,2022-02-10,450.06147779623666
335,Artillery,2022-02-11,450.7320746665741
343,Artillery,2022-02-12,454.5918231094993
351,Artillery,2022-02-13,456.8272965183796
359,Artillery,2022-02-14,449.31991675952423
367,Artillery,2022-02-15,446.4097915136845
375,Artillery,2022-02-16,446.27080405229157
383,Artillery,2022-02-17,449.8916229695003
391,Artillery,2022-02-18,450.9518761058906
399,Artillery,2022-02-19,445.6730231791851
407,Artillery,2022-02-20,443.63994619983464
415,Artillery,2022-02-21,446.4345223645114
423,Artillery,2022-02-22,447.4779456615945
431,Artillery,2022-02-23,448.48722196747434
439,Artillery,2022-02-24,447.43364537404744
447,Artillery,2022-02-25,450.2756217678465
455,Artillery,2022-02-26,447.1592452328768
463,Artillery,2022-02-27,447.7229616635982
471,Artillery,2022-02-28,448.83306316532435
479,Artillery,2022-03-01,450.2163442164298
487,Artillery,2022-03-02,450.75003095169063
495,Artillery,2022-03-03,451.93409166647825
503,Artillery,2022-03-04,445.4079841653976
511,Artillery,2022-03-05,448.30445891613164
519,Artillery,2022-03-06,451.3900312415556
527,Artillery,2022-03-07,449.46855186897403
535,Artillery,2022-03-08,447.0758863081817
543,Artillery,2022-03-09,448.12343041575787
551,Artillery,2022-03-10,448.47748129103775
559,Artillery,2022-03-11,453.2206069037945
567,Artillery,2022-03-12,453.29275483265684
575,Artillery,2022-03-13,452.84873838285665
583,Artillery,2022-03-14,454.3801368680072
591,Artillery,2022-03-15,452.2530058075977
599,Artillery,2022-03-16,455.46435406532606
607,Artillery,2022-03-17,457.1356978457311
615,Artillery,2022-03-18,460.57627849201583
623,Artillery,2022-03-19,455.660154944407
631,Artillery,2022-03-20,457.01940846108573
639,Artillery,2022-03-21,454.3633859227589
647,Artillery,2022-03-22,454.5400001459313
655,Artillery,2022-03-23,457.1520701021524
663,Artillery,2022-03-24,459.06232907150695
671,Artillery,2022-03-25,459.7588303500549
679,Artillery,2022-03-26,462.5030712450386
687,Artillery,2022-03-27,457.4953898715268
695,Artillery,2022-03-28,457.79821291006874
703,Artillery,2022-03-29,457.6895490370481
711,Artillery,2022-03-30,447.8803143259335
719,Artillery,2022-03-31,448.0884200281535
727,Artillery,2022-04-01,446.7801140197074
735,Artillery,2022-04-02,450.36624981379515
743,Artillery,2022-04-03,451.9646948696566
751,Artillery,2022-04-04,451.7877564087596
759,Artillery,2022-04-05,450.9162094861318
767,Artillery,2022-04-06,446.4631266402923
775,Artillery,2022-04-07,453.74714864820453
783,Artillery,2022-04-08,454.72627405374317
791,Artillery,2022-04-09,458.4766118376202
799,Artillery,2022-04-10,459.8516882863342
807,Artillery,2022-04-11,457.8097418004339
815,Artillery,2022-04-12,464.4610592603038
823,Artillery,2022-04-13,459.5315314822126
831,Artillery,2022-04-14,458.40979203754887
839,Artillery,2022-04-15,461.5390944262842
847,Artillery,2022-04-16,463.0697560983989
855,Artillery,2022-04-17,461.30375926887916
863,Artillery,2022-04-18,461.7547914882154
871,Artillery,2022-04-19,460.64497404175074
879,Artillery,2022-04-20,460.3161218292255
887,Artillery,2022-04-21,460.63837528045786
895,Artillery,2022-04-22,469.3942426963205
903,Artillery,2022-04-23,468.58854988742434
911,Artillery,2022-04-24,465.25871492119705
919,Artillery,2022-04-25,462.246200444838
927,Artillery,2022-04-26,465.7010603113866
935,Artillery,2022-04-27,464.0868022179706
943,Artillery,2022-04-28,469.5222315525794
951,Artillery,2022-04-29,466.4780620868056
959,Artillery,2022-04-30,467.6168134607639
967,Artillery,2022-05-01,468.5436894225347
975,Artillery,2022-05-02,468.10311259577435
983,Artillery,2022-05-03,469.47662881704207
991,Artillery,2022-05-04,471.23321017192944
999,Artillery,2022-05-05,463.2614571203506
1007,Artillery,2022-05-06,465.5027999842455
1015,Artillery,2022-05-07,465.2705399889718
1023,Artillery,2022-05-08,468.18280799228023
1031,Artillery,2022-05-09,466.24645559459617
1039,Artillery,2022-05-10,463.86467891621726
1047,Artillery,2022-05-11,465.68490524135206
1055,Artillery,2022-05-12,471.21876366894645
1063,Artillery,2022-05-13,469.13536456826256
1071,Artillery,2022-05-14,465.8411051977838
1079,Artillery,2022-05-15,463.8273836384486
1087,Artillery,2022-05-16,463.555498546914
1095,Artillery,2022-05-17,470.0236489828398
1103,Artillery,2022-05-18,469.46914428798783
1111,Artillery,2022-05-19,470.4876010015915
1119,Artillery,2022-05-20,471.939990701114
1127,Artillery,2022-05-21,470.0206534907798
1135,Artillery,2022-05-22,467.53678744354585
1143,Artillery,2022-05-23,469.6297712104821
1151,Artillery,2022-05-24,470.5400398473374
1159,Artillery,2022-05-25,470.9135578931362
1167,Artillery,2022-05-26,469.55982052519533
1175,Artillery,2022-05-27,467.5203843676367
1183,Artillery,2022-05-28,467.2367990573457
1191,Artillery,2022-05-29,467.152709340142
1199,Artillery,2022-05-30,469.17683653809934
1207,Artillery,2022-05-31,474.7156955766695
1215,Artillery,2022-06-01,477.0478369036686
1223,Artillery,2022-06-02,477.296585832568
1231,Artillery,2022-06-03,476.8437100827976
1239,Artillery,2022-06-04,476.75160705795827
1247,Artillery,2022-06-05,475.38840494057075
1255,Artillery,2022-06-06,470.86281345839944
1263,Artillery,2022-06-07,471.8284194208796
1271,Artillery,2022-06-08,471.6936835946157
1279,Artillery,2022-06-09,470.648908516231
1287,Artillery,2022-06-10,473.3522059613618
1295,Artillery,2022-06-11,474.2993041729532
1303,Artillery,2022-06-12,472.56881292106726
1311,Artillery,2022-06-13,469.7863390447471
1319,Artillery,2022-06-14,466.54095733132294
1327,Artillery,2022-06-15,471.67244013192607
1335,Artillery,2022-06-16,476.9660180923483
1343,Artillery,2022-06-17,476.8690826646438
1351,Artillery,2022-06-18,480.76614786525073
1359,Artillery,2022-06-19,478.2795235056755
1367,Artillery,2022-06-20,474.92617645397286
1375,Artillery,2022-06-21,478.489103517781
1383,Artillery,2022-06-22,480.1486724624467
1391,Artillery,2022-06-23,479.6122507237127
1399,Artillery,2022-06-24,476.5904855065989
1407,Artillery,2022-06-25,473.21902985461924
1415,Artillery,2022-06-26,470.80315089823347
1423,Artillery,2022-06-27,470.5856656287634
1431,Artillery,2022-06-28,468.99663594013435
1439,Artillery,2022-06-29,473.09636515809405
1447,Artillery,2022-06-30,477.18429561066586
1455,Artillery,2022-07-01,475.1556669274661
1463,Artillery,2022-07-02,477.4433268492263
1471,Artillery,2022-07-03,479.4880887944584
1479,Artillery,2022-07-04,479.3958121561209
1487,Artillery,2022-07-05,476.96745850928465
1495,Artillery,2022-07-06,475.87757095649926
1503,Artillery,2022-07-07,475.99658966954945
1511,Artillery,2022-07-08,479.19066276868455
1519,Artillery,2022-07-09,482.1093439380791
1527,Artillery,2022-07-10,490.09065075665535
1535,Artillery,2022-07-11,486.37456552965875
1543,Artillery,2022-07-12,487.38536587076106
1551,Artillery,2022-07-13,486.58545610953274
1559,Artillery,2022-07-14,480.1837392766729
1567,Artillery,2022-07-15,483.32994749367106
1575,Artillery,2022-07-16,483.37304324556976
1583,Artillery,2022-07-17,483.92575027189883
1591,Artillery,2022-07-18,485.3683451903292
1599,Artillery,2022-07-19,486.09607163323045
1607,Artillery,2022-07-20,487.3391301432613
1615,Artillery,2022-07-21,483.9179511002829
1623,Artillery,2022-07-22,485.650405770198
1631,Artillery,2022-07-23,482.47007403913864
1639,Artillery,2022-07-24,486.07866182739696
1647,Artillery,2022-07-25,485.6997432791779
1655,Artillery,2022-07-26,486.0450002954245
1663,Artillery,2022-07-27,486.1424102067971
1671,Artillery,2022-07-28,485.00777714475794
1679,Artillery,2022-07-29,481.8873640013306
1687,Artillery,2022-07-30,483.4349548009314
1695,Artillery,2022-07-31,480.40781836065196
1703,Artillery,2022-08-01,480.88109285245633
1711,Artillery,2022-08-02,480.27068499671947
1719,Artillery,2022-08-03,480.6767994977036
1727,Artillery,2022-08-04,482.99873964839253
1735,Artillery,2022-08-05,486.3263577538748
1743,Artillery,2022-08-06,484.11339042771243
1751,Artillery,2022-08-07,483.70422329939873
1759,Artillery,2022-08-08,484.6395863095791
1767,Artillery,2022-08-09,481.9034704167053
1775,Artillery,2022-08-10,478.9097792916937
1783,Artillery,2022-08-11,475.2214355041856
1791,Artillery,2022-08-12,477.4500048529299
1799,Artillery,2022-08-13,480.22395339705093
1807,Artillery,2022-08-14,485.1202373779356
1815,Artillery,2022-08-15,482.59689616455495
1823,Artillery,2022-08-16,483.48624731518845
1831,Artillery,2022-08-17,484.5886431206319
1839,Artillery,2022-08-18,483.75181018444226
1847,Artillery,2022-08-19,489.5930771291096
1855,Artillery,2022-08-20,488.7238339903767
1863,Artillery,2022-08-21,490.40628379326364
1871,Artillery,2022-08-22,489.8129786552845
1879,Artillery,2022-08-23,488.7508350586992
1887,Artillery,2022-08-24,490.98774454108946
1895,Artillery,2022-08-25,492.2854111787626
1903,Artillery,2022-08-26,490.0422778251338
1911,Artillery,2022-08-27,484.3487044775936
1919,Artillery,2022-08-28,477.35771313431553
1927,Artillery,2022-08-29,480.0239591940209
1935,Artillery,2022-08-30,477.9626114358146
1943,Artillery,2022-08-31,482.2064680050702
1951,Artillery,2022-09-01,484.79841760354907
1959,Artillery,2022-09-02,488.7950723224844
1967,Artillery,2022-09-03,491.1725506257391
1975,Artillery,2022-09-04,489.3134054380174
1983,Artillery,2022-09-05,488.16404380661214
1991,Artillery,2022-09-06,484.8043606646285
1999,Artillery,2022-09-07,492.43961246524
2007,Artillery,2022-09-08,489.373308725668
2015,Artillery,2022-09-09,492.02359610796753
2023,Artillery,2022-09-10,490.91905727557725
2031,Artillery,2022-09-11,489.1415700929041
2039,Artillery,2022-09-12,489.82062906503285
2047,Artillery,2022-09-13,489.458910345523
2055,Artillery,2022-09-14,489.03053724186606
2063,Artillery,2022-09-15,482.96491606930624
2071,Artillery,2022-09-16,481.7594512485144
2079,Artillery,2022-09-17,486.45404587396007
2087,Artillery,2022-09-18,492.06769211177203
2095,Artillery,2022-09-19,489.04357447824043
2103,Artillery,2022-09-20,488.8808921347684
2111,Artillery,2022-09-21,485.6804044943379
2119,Artillery,2022-09-22,487.6179531460365
2127,Artillery,2022-09-23,490.8418272022255
2135,Artillery,2022-09-24,489.8156990415578
2143,Artillery,2022-09-25,490.3352693290904
2151,Artillery,2022-09-26,496.54374853036325
2159,Artillery,2022-09-27,499.59899397125423
2167,Artillery,2022-09-28,497.110465779878
2175,Artillery,2022-09-29,496.48359604591457
2183,Artillery,2022-09-30,494.1942972321402
2191,Artillery,2022-10-01,497.05797806249814
2199,Artillery,2022-10-02,502.3388846437487
2207,Artillery,2022-10-03,502.1606292506241
2215,Artillery,2022-10-04,497.66041047543683
2223,Artillery,2022-10-05,498.9456073328057
2231,Artillery,2022-10-06,500.63961513296397
2239,Artillery,2022-10-07,495.7979105930748
2247,Artillery,2022-10-08,497.3792074151524
2255,Artillery,2022-10-09,494.74394519060667
2263,Artillery,2022-10-10,496.7593916334247
2271,Artillery,2022-10-11,498.23653414339725
2279,Artillery,2022-10-12,498.31479390037805
2287,Artillery,2022-10-13,500.8924257302646
2295,Artillery,2022-10-14,491.82380801118524
2303,Artillery,2022-10-15,496.7342356078297
2311,Artillery,2022-10-16,494.9870249254808
2319,Artillery,2022-10-17,493.22658744783655
2327,Artillery,2022-10-18,492.34504121348556
2335,Artillery,2022-10-19,496.0790088494399
2343,Artillery,2022-10-20,496.5539361946079
2351,Artillery,2022-10-21,500.55661533622555
2359,Artillery,2022-10-22,497.0542607353579
2367,Artillery,2022-10-23,499.2811725147505
2375,Artillery,2022-10-24,498.7842007603253
2383,Artillery,2022-10-25,499.0481405322277
2391,Artillery,2022-10-26,494.3291883725593
2399,Artillery,2022-10-27,497.49065186079144
2407,Artillery,2022-10-28,495.595266302554
2415,Artillery,2022-10-29,499.4451764117879
2423,Artillery,2022-10-30,500.79635348825155
2431,Artillery,2022-10-31,502.4591774417761
2439,Artillery,2022-11-01,496.3739842092433
2447,Artillery,2022-11-02,495.9356589464703
2455,Artillery,2022-11-03,500.89197126252924
2463,Artillery,2022-11-04,507.55596988377044
2471,Artillery,2022-11-05,510.6362589186393
2479,Artillery,2022-11-06,509.64531124304756
2487,Artillery,2022-11-07,507.77783787013334
2495,Artillery,2022-11-08,503.4541965090934
2503,Artillery,2022-11-09,504.8664475563653
2511,Artillery,2022-11-10,506.6631332894557
2519,Artillery,2022-11-11,512.799983302619
2527,Artillery,2022-11-12,505.6386583118333
2535,Artillery,2022-11-13,498.7526208182833
2543,Artillery,2022-11-14,501.64134457279835
2551,Artillery,2022-11-15,504.27377120095883
2559,Artillery,2022-11-16,503.77076984067116
2567,Artillery,2022-11-17,503.9194888884698
2575,Artillery,2022-11-18,504.49888222192885
2583,Artillery,2022-11-19,505.91482755535014
2591,Artillery,2022-11-20,501.8197892887451
2599,Artillery,2022-11-21,500.3505425021215
2607,Artillery,2022-11-22,501.19238975148505
2615,Artillery,2022-11-23,500.73393282603956
2623,Artillery,2022-11-24,503.50016297822765
2631,Artillery,2022-11-25,503.93520408475933
2639,Artillery,2022-11-26,498.5245528593315
2647,Artillery,2022-11-27,502.57015700153204
2655,Artillery,2022-11-28,508.7255099010724
2663,Artillery,2022-11-29,511.06454693075074
2671,Artillery,2022-11-30,510.2148428515255
2679,Artillery,2022-12-01,510.2178899960678
2687,Artillery,2022-12-02,513.7709429972475
2695,Artillery,2022-12-03,505.22378009807323
2703,Artillery,2022-12-04,511.2047660686513
2711,Artillery,2022-12-05,511.3898762480559
2719,Artillery,2022-12-06,512.7364333736392
2727,Artillery,2022-12-07,511.4094033615474
2735,Artillery,2022-12-08,506.5177223530831
2743,Artillery,2022-12-09,512.0028556471582
2751,Artillery,2022-12-10,515.8935689530107
2759,Artillery,2022-12-11,518.3949782671075
2767,Artillery,2022-12-12,515.5414147869752
2775,Artillery,2022-12-13,513.1000703508827
2783,Artillery,2022-12-14,512.5914592456179
2791,Artillery,2022-12-15,509.2371114719325
2799,Artillery,2022-12-16,510.3262580303528
2807,Artillery,2022-12-17,514.877240621247
2815,Artillery,2022-12-18,517.9346184348728
2823,Artillery,2022-12-19,514.652972904411
2831,Artillery,2022-12-20,515.3047310330876
2839,Artillery,2022-12-21,512.1486317231613
2847,Artillery,2022-12-22,510.3026922062129
2855,Artillery,2022-12-23,507.655374544349
2863,Artillery,2022-12-24,506.33793218104427
2871,Artillery,2022-12-25,509.550682526731
2879,Artillery,2022-12-26,511.6079377687117
2887,Artillery,2022-12-27,509.4096464380982
2895,Artillery,2022-12-28,510.3727525066687
2903,Artillery,2022-12-29,513.3875867546681
2911,Artillery,2022-12-30,513.0998607282677
2919,Artillery,2022-12-31,510.89487250978743
